# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13] c_myRDF[14] c_myRDF[15] c_myRDF[16] c_myRDF[17] c_myRDF[18] c_myRDF[19] c_myRDF[20] c_myRDF[21]
1000 20
9 4.25 0.00228396 0.000753644 1.51572 1.52536 0.0528129 4.33224 0.0131201 0.00432653 0.015845 0.00523105 0.503424 1.15218 2.78164 1.41781 0.115033 0.0393652 1.16406 3.42574 1.5634 3.33698
10 4.75 0.143262 0.059707 2.21268 4.25812 0.105586 4.46269 0.408218 0.172427 0.32416 0.13872 0.86423 1.50807 1.12663 1.88174 0.65573 0.30937 0.664577 4.24674 1.23908 4.86766
11 5.25 2.15464 1.14257 1.25827 6.15614 0.287253 4.89609 1.89669 1.12636 1.35294 0.819153 0.922399 1.97199 0.592022 2.1795 1.29478 0.960575 0.872346 5.56296 1.12498 6.56507
12 5.75 2.38375 2.57951 1.0199 8.00139 0.694961 6.15373 2.56463 2.67342 2.19201 2.14147 0.780865 2.44303 0.618686 2.55271 1.50705 1.8697 1.03475 7.43557 0.749919 7.92221
13 6.25 0.490069 2.92848 0.870106 9.86115 1.23421 8.79243 1.82108 3.97119 2.52919 3.94388 0.856821 3.05363 0.714216 3.06168 1.38857 2.85923 1.0289 9.63526 0.746101 9.51731
14 6.75 0.668429 3.48364 0.7018 11.6106 1.49666 12.5243 1.28715 5.04103 2.05438 5.65138 1.00368 3.88783 0.842439 3.76189 1.08364 3.75989 1.09999 12.378 0.884722 11.7233
15 7.25 0.808273 4.25803 0.691009 13.5978 1.3934 16.5321 1.05176 6.04947 0.961318 6.57308 1.16784 5.00756 1.03222 4.75156 0.839731 4.56502 1.09809 15.5365 1.04769 14.7369
16 7.75 0.840933 5.17864 0.850465 16.3923 1.06873 20.0446 0.784222 6.90859 0.550956 7.17668 1.34251 6.47834 1.25958 6.1315 0.681862 5.31206 1.10916 19.1819 1.17392 18.5951
17 8.25 0.788643 6.15696 1.09999 20.4879 0.853999 23.2251 0.636575 7.69883 0.458241 7.74552 1.19835 7.96599 1.37867 7.843 0.653218 6.12297 1.10781 23.3077 1.21498 23.12
18 8.75 0.724659 7.16812 1.21887 25.5927 0.765075 26.4302 0.747191 8.7422 0.537786 8.4965 1.01758 9.38692 1.27747 9.62684 0.680446 7.07311 1.02345 27.5951 1.16745 28.0107
19 9.25 0.671124 8.21465 1.1345 30.9026 0.791522 30.1358 1.05587 10.3899 0.857275 9.83421 0.963135 10.8899 1.03308 11.2389 0.725023 8.20455 0.972712 32.1489 1.0696 33.018
20 9.75 0.644326 9.33092 1.02564 36.2359 0.899996 34.8168 1.33252 12.7001 1.36547 12.2016 0.914907 12.4761 0.856209 12.7234 0.805414 9.60087 0.967228 37.1796 0.971168 38.0692
60000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.4822 0.408925 0.000936908 0.000258503
6 2.75 0 0 0 0 7.20851 2.96685 0 0 0 0 0 0 0 0 0 0 1.25967 0.927381 0.386077 0.15916
7 3.25 0 0 0 0 2.11261 4.18038 0 0 0 0 2.19972 0.421168 0.0955129 0.0182855 0 0 0.298185 1.09866 1.00108 0.734177
8 3.75 0 0 0.0368496 0.0281633 0.114131 4.26761 0 0 8.30646e-05 2.1137e-05 2.20713 0.983518 1.88907 0.49959 0.00578675 0.00147449 1.5329 2.27034 1.3574 1.77172
9 4.25 0.00163736 0.000534985 1.50945 1.50929 0.0506529 4.31733 0.0110342 0.00361006 0.0137816 0.00452915 0.509243 1.15012 2.78531 1.41081 0.115341 0.0392085 1.1614 3.41022 1.56974 3.31236
10 4.75 0.159449 0.0656327 2.21113 4.21878 0.102147 4.44253 0.424151 0.176899 0.331568 0.139992 0.852734 1.49852 1.09941 1.86002 0.644831 0.302671 0.662568 4.22233 1.23574 4.82702
11 5.25 2.12622 1.12589 1.25645 6.09932 0.283635 4.86715 1.89049 1.12029 1.35014 0.813733 0.911987 1.95363 0.598148 2.15851 1.27285 0.93787 0.869297 5.52376 1.12372 6.50933
12 5.75 2.41674 2.57132 1.02225 7.9344 0.689828 6.10578 2.53849 2.63967 2.15984 2.10648 0.778781 2.41977 0.615762 2.52707 1.51899 1.84702 1.01938 7.35415 0.750016 7.85606
13 6.25 0.471349 2.90436 0.867791 9.77478 1.21869 8.69097 1.8078 3.91792 2.51108 3.88201 0.84724 3.01883 0.720413 3.03646 1.40047 2.83726 1.02868 9.53621 0.744067 9.43439
14 6.75 0.664736 3.45218 0.709816 11.5304 1.48364 12.3615 1.27611 4.97031 2.02037 5.5482 0.999545 3.84311 0.845611 3.7338 1.09186 3.73768 1.1029 12.2648 0.883726 11.6207
15 7.25 0.801504 4.2141 0.690224 13.4997 1.41336 16.3951 1.03051 5.95066 0.971824 6.47271 1.18155 4.96713 1.03065 4.71424 0.840635 4.53736 1.09393 15.3868 1.05057 14.619
16 7.75 0.844697 5.13157 0.849984 16.2709 1.08186 19.923 0.795358 6.81519 0.567048 7.08906 1.35271 6.43751 1.24979 6.07276 0.696197 5.29413 1.12359 19.0508 1.1716 18.4395
17 8.25 0.811399 6.13029 1.08772 20.2893 0.868838 23.1335 0.669762 7.64015 0.492137 7.69523 1.19034 7.90371 1.3851 7.77883 0.642672 6.08573 1.10965 23.1512 1.21278 22.921
18 8.75 0.713264 7.11779 1.22175 25.3664 0.76852 26.3279 0.766208 8.70171 0.558221 8.46858 1.02467 9.32339 1.28055 9.55307 0.675863 7.02213 1.02031 27.3921 1.17062 27.7868
19 9.25 0.666196 8.14855 1.14363 30.6771 0.779637 29.9493 1.06423 10.3495 0.89433 9.85329 0.959878 10.8096 1.02877 11.146 0.730495 8.1532 0.969078 31.8934 1.07286 32.7702
20 9.75 0.657602 9.2789 1.02826 35.9822 0.882146 34.5018 1.33822 12.6515 1.34523 12.1674 0.905058 12.3665 0.864445 12.633 0.809317 9.5454 0.968001 36.8889 0.972133 37.787
61000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.51411 0.414267 0.00097661 0.00026725
6 2.75 0 0 0 0 7.26897 2.96697 0 0 0 0 0 0 0 0 0 0 1.26188 0.929326 0.393168 0.160749
7 3.25 0 0 0 0 2.12202 4.17575 0 0 0 0 2.24552 0.426378 0.103356 0.0196256 0 0 0.289448 1.09421 1.00206 0.731571
8 3.75 0 0 0.0346901 0.0262891 0.107142 4.25697 0 0 5.17766e-05 1.31195e-05 2.20473 0.983463 1.92172 0.505202 0.00595846 0.00150656 1.54038 2.26187 1.36513 1.76637
9 4.25 0.00156113 0.000505831 1.49305 1.47916 0.0539859 4.30951 0.0119192 0.00386735 0.0136321 0.00443513 0.49589 1.14435 2.77572 1.40576 0.121941 0.0410714 1.16278 3.39364 1.56257 3.28726
10 4.75 0.163981 0.0668907 2.22374 4.18154 0.0949444 4.42491 0.430757 0.178404 0.334365 0.13992 0.847245 1.48765 1.07723 1.84222 0.624685 0.294182 0.657541 4.19291 1.23378 4.78698
11 5.25 2.13433 1.12239 1.25849 6.04953 0.286346 4.85005 1.88369 1.11061 1.36081 0.813369 0.896987 1.93155 0.57977 2.12916 1.27676 0.926019 0.858187 5.46703 1.11453 6.44167
12 5.75 2.42825 2.56265 1.0273 7.87842 0.678269 6.05783 2.54423 2.62077 2.15394 2.09187 0.765494 2.38592 0.612805 2.4929 1.51576 1.82574 1.01342 7.27163 0.743102 7.7649
13 6.25 0.45264 2.87981 0.855273 9.67714 1.19251 8.56649 1.76353 3.85741 2.44278 3.8048 0.854101 2.98484 0.716528 2.99535 1.37654 2.791 1.03416 9.44714 0.743846 9.3297
14 6.75 0.658551 3.41804 0.714892 11.4307 1.49009 12.2225 1.25487 4.88369 2.00336 5.44322 1.00284 3.805 0.858826 3.69771 1.1212 3.70794 1.10574 12.1601 0.887521 11.5073
15 7.25 0.79892 4.17121 0.699796 13.4109 1.42429 16.2536 1.03736 5.86236 0.983383 6.37096 1.19418 4.93161 1.04058 4.67942 0.861673 4.52087 1.09506 15.2594 1.0574 14.5
16 7.75 0.861982 5.09972 0.842662 16.1353 1.10073 19.8132 0.792873 6.71709 0.581547 6.99787 1.35748 6.39495 1.26077 6.03851 0.69884 5.27419 1.12029 18.8824 1.1752 18.3005
17 8.25 0.808905 6.08707 1.08349 20.1048 0.866158 22.9873 0.697528 7.56911 0.517788 7.63033 1.18404 7.84128 1.38545 7.73087 0.639603 6.05549 1.11067 22.9525 1.216 22.7566
18 8.75 0.70204 7.05102 1.22121 25.1375 0.777644 26.1928 0.799122 8.6671 0.60807 8.46582 1.0139 9.2344 1.27137 9.47775 0.668289 6.97372 1.02116 27.1618 1.1671 27.5675
19 9.25 0.671181 8.08087 1.1435 30.4039 0.774393 29.7601 1.07187 10.3129 0.900103 9.84793 0.9627 10.7126 1.01742 11.04 0.717376 8.07524 0.969239 31.6266 1.0678 32.4863
20 9.75 0.657789 9.20224 1.03054 35.6767 0.872863 34.2272 1.31863 12.5624 1.31482 12.0909 0.910575 12.266 0.859087 12.5056 0.808519 9.45454 0.969877 36.5902 0.973192 37.4669
62000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.54471 0.419284 0.00104346 0.000283285
6 2.75 0 0 0 0 7.36364 2.98169 0 0 0 0 0 0 0 0 0 0 1.25819 0.928754 0.396216 0.16072
7 3.25 0 0 0 0 2.10027 4.1686 0 0 0 0 2.29034 0.431433 0.100736 0.0189752 0 0 0.284744 1.08966 0.998287 0.724864
8 3.75 0 0 0.0365175 0.0274524 0.105946 4.24827 0 0 0.000195193 4.88338e-05 2.18572 0.979321 1.9407 0.505442 0.00529797 0.00132799 1.54128 2.24871 1.37871 1.76166
9 4.25 0.0014424 0.000463557 1.48479 1.46081 0.0498168 4.29637 0.0128258 0.00412755 0.0134505 0.00437901 0.49426 1.13841 2.79471 1.40495 0.115107 0.0383776 1.16989 3.37834 1.55906 3.26706
10 4.75 0.166369 0.0672799 2.23144 4.15097 0.0983418 4.41495 0.415825 0.171261 0.352884 0.146223 0.844061 1.47768 1.0424 1.82396 0.623126 0.288847 0.646323 4.15771 1.22021 4.73849
11 5.25 2.18707 1.14024 1.24744 5.98783 0.269078 4.81128 1.89971 1.10395 1.33065 0.799523 0.88427 1.91182 0.564343 2.10102 1.24994 0.902523 0.854881 5.41684 1.11206 6.37638
12 5.75 2.3975 2.55099 1.01567 7.7816 0.679325 6.01134 2.54019 2.59972 2.14198 2.06081 0.75635 2.3572 0.612589 2.46174 1.51659 1.79556 1.01342 7.20711 0.737593 7.67936
13 6.25 0.44873 2.8629 0.871195 9.59927 1.19302 8.50105 1.73999 3.81013 2.41314 3.73949 0.850016 2.9485 0.725448 2.96638 1.39351 2.76493 1.02265 9.34127 0.744137 9.23231
14 6.75 0.618308 3.36419 0.719168 11.3493 1.47377 12.0882 1.22359 4.80289 1.99602 5.35893 0.999973 3.75981 0.857001 3.66171 1.13882 3.68888 1.10576 12.0327 0.890424 11.3996
15 7.25 0.832861 4.14311 0.693403 13.2957 1.43338 16.1128 1.03712 5.77354 0.966771 6.26376 1.20784 4.89025 1.03673 4.63203 0.859327 4.49314 1.09859 15.1173 1.05986 14.3754
16 7.75 0.842071 5.04301 0.850345 16.0231 1.13059 19.74 0.807934 6.63752 0.605424 6.9112 1.36465 6.34962 1.26935 5.98948 0.686232 5.22701 1.12867 18.7383 1.17482 18.1446
17 8.25 0.83432 6.0533 1.08406 19.9632 0.863119 22.8778 0.719295 7.50916 0.549264 7.57678 1.17947 7.77892 1.39279 7.67725 0.65149 6.01649 1.11534 22.793 1.22014 22.5803
18 8.75 0.719021 7.03264 1.21654 24.9368 0.75674 25.9723 0.825359 8.6342 0.645978 8.45727 1.02199 9.17198 1.26431 9.40064 0.666466 6.92495 1.01806 26.9562 1.16774 27.3555
19 9.25 0.644534 8.01374 1.13057 30.1021 0.769036 29.4867 1.07409 10.2704 0.89397 9.81905 0.959718 10.6339 1.02735 10.9656 0.721979 8.02473 0.97364 31.4056 1.07088 32.2493
20 9.75 0.662105 9.13345 1.03547 35.358 0.881291 33.9611 1.31101 12.4891 1.29872 12.017 0.913662 12.1802 0.854064 12.411 0.807212 9.39082 0.973906 36.3502 0.973083 37.1897
63000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.54169 0.416789 0.00108311 0.00029276
6 2.75 0 0 0 0 7.44934 3.00431 0 0 0 0 0 0 0 0 0 0 1.26977 0.928881 0.391699 0.158265
7 3.25 0 0 0 0 2.0661 4.16722 0 0 0 0 2.29785 0.431115 0.102711 0.0192702 0 0 0.28877 1.09142 0.998834 0.720468
8 3.75 0 0 0.0358369 0.0268353 0.0983069 4.24085 0 0 0 0 2.20466 0.98153 1.94759 0.505516 0.00381853 0.000951895 1.53847 2.24372 1.37103 1.74735
9 4.25 0.00163847 0.000524781 1.48472 1.45438 0.0501288 4.28907 0.0145059 0.00464796 0.017442 0.00558965 0.477568 1.13463 2.77455 1.39496 0.104889 0.0345765 1.16717 3.36622 1.5655 3.25292
10 4.75 0.177998 0.0717405 2.22879 4.1306 0.0895096 4.39657 0.423634 0.174255 0.345027 0.143709 0.832126 1.46778 1.05152 1.81592 0.613918 0.280368 0.647466 4.14385 1.21541 4.71269
11 5.25 2.16053 1.12744 1.25374 5.96932 0.27743 4.80356 1.87162 1.08945 1.33411 0.796075 0.888242 1.90211 0.565162 2.09228 1.25856 0.895802 0.851025 5.39227 1.10763 6.33754
12 5.75 2.4547 2.56601 1.01552 7.75567 0.672704 5.98722 2.54779 2.58368 2.13162 2.04626 0.76412 2.35025 0.598811 2.4435 1.49081 1.77014 1.00539 7.16122 0.736481 7.63336
13 6.25 0.401021 2.84369 0.861267 9.54543 1.19709 8.4754 1.7293 3.78186 2.38881 3.70136 0.835516 2.92915 0.719441 2.94197 1.40995 2.74703 1.02334 9.2883 0.741764 9.17518
14 6.75 0.642837 3.36278 0.719773 11.2899 1.47758 12.0574 1.20732 4.75748 1.97944 5.30093 0.994635 3.73291 0.866459 3.64213 1.14639 3.67339 1.09735 11.9485 0.889885 11.3325
15 7.25 0.844001 4.14894 0.698102 13.2417 1.44947 16.1109 1.01676 5.70527 0.969516 6.2047 1.20018 4.85171 1.03995 4.61154 0.88382 4.49724 1.10268 15.0322 1.0667 14.3155
16 7.75 0.857747 5.06189 0.863116 15.999 1.11315 19.6678 0.825968 6.58507 0.608492 6.85282 1.37629 6.31758 1.26808 5.9622 0.70192 5.24489 1.12704 18.6336 1.17382 18.0663
17 8.25 0.796154 6.02211 1.08075 19.9113 0.85975 22.7809 0.734869 7.47199 0.556325 7.52425 1.194 7.75871 1.38696 7.63622 0.63705 6.01377 1.12642 22.7122 1.2115 22.4531
18 8.75 0.706764 6.98095 1.20487 24.8175 0.769108 25.9134 0.823448 8.58993 0.654487 8.4128 1.01442 9.13592 1.26404 9.35233 0.673 6.92748 1.02075 26.8695 1.17441 27.2363
19 9.25 0.665802 7.99035 1.13541 29.9841 0.760143 29.3732 1.0788 10.2266 0.926019 9.81771 0.9596 10.5918 1.02817 10.9123 0.724853 8.02719 0.971048 31.2893 1.07081 32.1102
20 9.75 0.671907 9.12209 1.03542 35.2188 0.874669 33.7962 1.31481 12.4429 1.30452 12.0166 0.911147 12.1276 0.867381 12.3743 0.799894 9.37548 0.969001 36.1894 0.975885 37.045
64000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56086 0.418214 0.000946718 0.000253644
6 2.75 0 0 0 0 7.55949 3.02162 0 0 0 0 0 0 0 0 0 0 1.27846 0.929233 0.394825 0.15807
7 3.25 0 0 0 0 2.03624 4.15753 0 0 0 0 2.31194 0.4299 0.103036 0.0191582 0 0 0.286852 1.08926 1.00133 0.716665
8 3.75 0 0 0.0330817 0.0245544 0.0921555 4.22595 0 0 0 0 2.23005 0.981707 1.99533 0.512889 0.00455073 0.00112682 1.54247 2.23427 1.39165 1.74973
9 4.25 0.00329131 0.00104519 1.46693 1.42245 0.0500587 4.27366 0.0134808 0.0042828 0.0135489 0.00430685 0.474246 1.13239 2.76476 1.39132 0.103748 0.0340969 1.16999 3.34947 1.55839 3.23513
10 4.75 0.179763 0.0723192 2.24887 4.09875 0.0871128 4.37736 0.422042 0.171739 0.37 0.151113 0.812587 1.45481 1.03128 1.80051 0.587612 0.267255 0.643601 4.11559 1.21698 4.68377
11 5.25 2.16813 1.12232 1.23395 5.8924 0.259431 4.75456 1.88388 1.08475 1.3359 0.798515 0.884431 1.88346 0.558767 2.07131 1.22082 0.858915 0.845959 5.34555 1.09573 6.27686
12 5.75 2.44384 2.54181 1.01968 7.67008 0.669096 5.92135 2.54758 2.56558 2.11869 2.03008 0.761886 2.32631 0.597165 2.41843 1.51911 1.74192 0.995413 7.08138 0.733378 7.55575
13 6.25 0.411183 2.82396 0.871823 9.46565 1.19338 8.37978 1.7282 3.75232 2.35902 3.65001 0.826398 2.8938 0.708496 2.90495 1.41786 2.71553 1.02523 9.19343 0.738964 9.07807
14 6.75 0.634179 3.33151 0.71598 11.1855 1.47755 11.9299 1.14481 4.66922 1.96736 5.22568 0.993573 3.68953 0.866548 3.59897 1.15699 3.64214 1.10444 11.847 0.890185 11.2169
15 7.25 0.830909 4.09861 0.714629 13.1658 1.45338 15.9581 1.03145 5.62216 0.946347 6.1 1.2142 4.8113 1.05 4.56905 0.88737 4.46199 1.09919 14.8936 1.06374 14.1652
16 7.75 0.892619 5.04021 0.854039 15.8698 1.13629 19.5568 0.818755 6.48648 0.608322 6.74216 1.38552 6.27396 1.27116 5.91096 0.702342 5.20346 1.12392 18.453 1.1781 17.8963
17 8.25 0.78568 5.97936 1.07573 19.7293 0.862744 22.6528 0.754816 7.38936 0.595897 7.45495 1.18015 7.68565 1.40046 7.58619 0.638135 5.9668 1.1285 22.5028 1.21673 22.2627
18 8.75 0.705515 6.92802 1.19588 24.5556 0.766491 25.7469 0.858576 8.54461 0.685164 8.37688 1.01778 9.05513 1.25193 9.27076 0.656461 6.85012 1.02207 26.6286 1.17576 27.0088
19 9.25 0.650069 7.90482 1.14107 29.7018 0.765188 29.1987 1.089 10.1821 0.940709 9.79138 0.953355 10.4887 1.02115 10.8063 0.723052 7.93737 0.970743 31.0077 1.07015 31.8363
20 9.75 0.711135 9.09195 1.04029 34.9142 0.86716 33.5447 1.30384 12.3603 1.2845 11.9373 0.913648 12.0151 0.869343 12.2586 0.830861 9.32538 0.96969 35.8676 0.971084 36.7033
65000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.57196 0.41863 0.00105786 0.000281827
6 2.75 0 0 0 0 7.61636 3.02589 0 0 0 0 0 0 0 0 0 0 1.29075 0.931431 0.400083 0.15923
7 3.25 0 0 0 0 2.03157 4.15229 0 0 0 0 2.33646 0.431819 0.107787 0.019921 0 0 0.279195 1.08624 1.01152 0.720076
8 3.75 0 0 0.0336762 0.0248421 0.0890672 4.21801 0 0 0 0 2.23786 0.982205 2.00894 0.514 0.00458113 0.00112682 1.54718 2.22778 1.39432 1.74883
9 4.25 0.00160407 0.000505831 1.46384 1.41131 0.0479937 4.26348 0.0136757 0.00431997 0.0173357 0.00547376 0.46876 1.13024 2.78497 1.39347 0.115735 0.0376749 1.17936 3.34507 1.56135 3.22801
10 4.75 0.177912 0.0706195 2.25883 4.08316 0.0910945 4.37124 0.435439 0.176047 0.378001 0.154543 0.819291 1.45334 1.01035 1.79193 0.583795 0.267908 0.64055 4.10293 1.20511 4.65381
11 5.25 2.22959 1.14382 1.23361 5.86538 0.253482 4.73758 1.89113 1.08701 1.3515 0.805558 0.872547 1.87364 0.54698 2.05541 1.20973 0.850636 0.837364 5.31299 1.08659 6.22404
12 5.75 2.43201 2.54786 1.00974 7.61508 0.666743 5.89321 2.51061 2.53747 2.08337 2.00922 0.746289 2.3048 0.582039 2.39168 1.49519 1.71447 0.997728 7.04226 0.721979 7.4754
13 6.25 0.384244 2.80992 0.871682 9.39946 1.1866 8.32284 1.72013 3.71149 2.3438 3.60889 0.822314 2.86604 0.701219 2.87029 1.43964 2.69705 1.01453 9.11956 0.741256 8.99317
14 6.75 0.597784 3.28545 0.725383 11.1313 1.47326 11.8411 1.14052 4.61939 1.9122 5.1311 1.00038 3.66238 0.864729 3.55863 1.18064 3.63687 1.10276 11.7531 0.89387 11.1278
15 7.25 0.868721 4.08258 0.712934 13.0949 1.45384 15.8462 1.00589 5.54306 0.95483 6.00788 1.21091 4.77434 1.07658 4.54723 0.886998 4.45137 1.10248 14.7902 1.07165 14.08
16 7.75 0.893356 5.01924 0.861698 15.8066 1.16061 19.4994 0.82964 6.41358 0.631253 6.67022 1.38137 6.22375 1.28049 5.89076 0.697974 5.18371 1.12896 18.3439 1.18102 17.7975
17 8.25 0.794269 5.96289 1.06618 19.6086 0.863973 22.5811 0.772475 7.33202 0.62075 7.40825 1.19972 7.65015 1.38552 7.5381 0.6381 5.94238 1.12884 22.3703 1.22034 22.1503
18 8.75 0.703047 6.90245 1.19869 24.4168 0.762561 25.6406 0.873333 8.49998 0.707961 8.35508 1.02104 9.01568 1.26319 9.22747 0.65945 6.82433 1.02593 26.4865 1.17119 26.8493
19 9.25 0.64951 7.87247 1.13008 29.4824 0.750944 29.0076 1.10613 10.1532 0.955405 9.78299 0.95528 10.4434 1.01551 10.7452 0.71304 7.89 0.975999 30.8625 1.06927 31.6436
20 9.75 0.690014 9.01741 1.03703 34.6471 0.862028 33.3017 1.31443 12.3357 1.28883 11.923 0.906177 11.9481 0.861103 12.175 0.813435 9.24069 0.97031 35.696 0.973366 36.4923
66000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58543 0.420187 0.000829687 0.000219874
6 2.75 0 0 0 0 7.68933 3.04011 0 0 0 0 0 0 0 0 0 0 1.29497 0.932171 0.396705 0.157066
7 3.25 0 0 0 0 2.01675 4.1529 0 0 0 0 2.36012 0.434092 0.104099 0.0191467 0 0 0.276239 1.08459 1.01661 0.71801
8 3.75 0 0 0.0333387 0.0244728 0.0852538 4.2155 0.000140273 3.42566e-05 0 0 2.23602 0.981354 2.03935 0.518286 0.00359839 0.000881195 1.55581 2.22696 1.40292 1.74812
9 4.25 0.00340696 0.00106997 1.4602 1.40081 0.0436541 4.25666 0.0146378 0.00463557 0.0173472 0.00545262 0.466643 1.12801 2.77052 1.38896 0.101784 0.0328688 1.18094 3.34034 1.55425 3.21346
10 4.75 0.176355 0.0702405 2.26946 4.07225 0.0862409 4.3582 0.453601 0.182656 0.38304 0.155785 0.812839 1.44702 1.00326 1.78272 0.594746 0.266298 0.627966 4.07971 1.19973 4.62604
11 5.25 2.22817 1.13757 1.22866 5.83875 0.265525 4.74004 1.87094 1.07954 1.37049 0.812749 0.868952 1.86357 0.534146 2.03877 1.21007 0.84637 0.841576 5.28999 1.08864 6.19161
12 5.75 2.41962 2.52771 1.0033 7.56889 0.654157 5.86839 2.51082 2.52312 2.07154 2.00378 0.733604 2.28536 0.581958 2.37336 1.48119 1.69797 0.994896 7.00605 0.717397 7.42901
13 6.25 0.40289 2.80115 0.870659 9.34256 1.17175 8.25604 1.70346 3.68015 2.31949 3.57924 0.83972 2.85572 0.712635 2.8574 1.44159 2.67711 1.00882 9.06171 0.742461 8.94189
14 6.75 0.62133 3.29297 0.733874 11.0862 1.47448 11.7602 1.14161 4.58453 1.89309 5.07892 0.983128 3.63454 0.867252 3.54442 1.17763 3.61002 1.10048 11.677 0.896899 11.0734
15 7.25 0.846379 4.06592 0.716739 13.0507 1.47958 15.8164 0.995652 5.49439 0.948868 5.94602 1.21654 4.74625 1.06787 4.52029 0.898724 4.43131 1.10099 14.6954 1.07061 14.0085
16 7.75 0.877464 4.98146 0.857708 15.7368 1.15462 19.4334 0.830191 6.36126 0.638387 6.61261 1.37814 6.18526 1.28299 5.85998 0.695467 5.15751 1.12884 18.2315 1.18197 17.7111
17 8.25 0.810881 5.94021 1.06153 19.504 0.871491 22.5268 0.776276 7.27975 0.628955 7.35681 1.20308 7.60875 1.38662 7.50062 0.646134 5.92201 1.13228 22.2507 1.21619 22.0281
18 8.75 0.698945 6.86979 1.20059 24.2965 0.75337 25.5349 0.883162 8.45517 0.719345 8.3142 1.02229 8.96935 1.25515 9.17112 0.666868 6.80956 1.02738 26.3528 1.16662 26.6862
19 9.25 0.657931 7.84761 1.13665 29.367 0.755663 28.9067 1.10797 10.1031 0.967032 9.75247 0.956818 10.3925 1.01421 10.6796 0.722376 7.884 0.977243 30.7133 1.07074 31.4638
20 9.75 0.712497 9.0241 1.02824 34.463 0.853988 33.1401 1.31261 12.2721 1.28675 11.8788 0.909629 11.8956 0.86974 12.1168 0.798593 9.20363 0.970584 35.5248 0.977166 36.3079
67000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
