# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13] c_myRDF[14] c_myRDF[15] c_myRDF[16] c_myRDF[17] c_myRDF[18] c_myRDF[19] c_myRDF[20] c_myRDF[21]
1000 20
7 3.25 0 0 0 0 3.85926 4.635 0 0 0 0 1.60381 0.336504 0.0773358 0.0162252 0 0 0.577163 1.22694 1.25917 0.972626
8 3.75 0 0 0.044167 0.0369859 0.279072 4.86876 0 0 0.000159269 4.44606e-05 2.41933 1.01199 1.96401 0.564585 0.00150458 0.000420554 1.63496 2.5964 1.6163 2.32646
9 4.25 0.00506397 0.00181487 2.25421 2.46084 0.0731765 4.94747 0.0643365 0.0230641 0.0325471 0.0117143 1.08107 1.39956 3.13367 1.68802 0.0558102 0.02043 1.40155 4.10378 1.65417 4.10554
10 4.75 0.0736769 0.0347784 2.23312 5.45951 0.0812624 5.05661 1.46935 0.680921 1.19248 0.545615 1.28359 1.97425 1.64011 2.42233 0.363254 0.183063 0.839638 5.23155 1.38519 5.96607
11 5.25 0.819242 0.482437 0.817122 6.79971 0.135006 5.2781 3.02854 2.33708 3.30884 2.35505 1.10766 2.57997 0.709957 2.81057 0.933154 0.693352 0.907068 6.71962 1.1436 7.84219
12 5.75 2.16857 1.90373 0.742536 8.2604 0.314033 5.896 2.48843 3.96918 2.93026 4.27693 0.63028 2.99336 0.427619 3.09104 1.38059 1.59884 1.00914 8.70524 0.720637 9.26013
13 6.25 1.93219 3.39978 0.86255 10.2649 0.789645 7.73152 1.76309 5.33527 1.77436 5.65177 0.526529 3.40133 0.391782 3.3946 1.47072 2.73842 1.06548 11.182 0.693124 10.8713
14 6.75 0.677724 4.01179 0.707423 12.1823 1.93467 12.9766 0.855588 6.10847 0.816552 6.38968 0.853237 4.17239 0.585521 3.92373 1.21208 3.83376 1.0501 14.0288 0.948252 13.4421
15 7.25 0.426934 4.45652 0.892079 14.9716 2.03125 19.3291 0.494541 6.62401 0.35805 6.76293 1.38101 5.61205 1.30704 5.28627 0.945483 4.8194 0.982831 17.1026 1.08301 16.8291
16 7.75 0.531952 5.08967 1.21473 19.3113 1.02004 22.9742 0.34473 7.03463 0.244297 7.05392 1.34771 7.21739 1.68708 7.29586 0.90533 5.8978 1.05073 20.8573 1.1226 20.8407
17 8.25 0.869007 6.26181 1.08049 23.6854 0.666978 25.675 0.322408 7.4698 0.262508 7.40824 1.14442 8.76209 1.29536 9.04428 0.979475 7.21986 1.07643 25.2161 1.13859 25.4512
18 8.75 1.91096 9.16105 1.19092 29.1086 0.783564 29.244 0.413197 8.09714 0.336185 7.91866 0.961592 10.2221 0.834498 10.3113 1.10122 8.89181 1.03834 29.9456 1.10481 30.4834
19 9.25 1.57094 11.8245 1.11576 34.7866 1.31475 35.9362 0.791723 9.44045 0.593432 8.92552 0.840751 11.6485 0.784627 11.6426 1.13925 10.8248 0.98558 34.9623 0.945934 35.2983
20 9.75 0.885884 13.4932 1.03592 40.6433 1.19792 42.7106 1.46764 12.207 1.34328 11.4577 0.855918 13.262 0.895391 13.3304 1.11909 12.9343 0.880302 39.9405 0.831789 40.0021
35000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.01779 0.305781 0.000616444 0.000185131
6 2.75 0 0 0 0 4.98945 2.23626 0 0 0 0 0 0 0 0 0 0 1.25394 0.867795 0.398874 0.178961
7 3.25 0 0 0 0 3.79983 4.61307 0 0 0 0 1.61996 0.337762 0.0757477 0.0157935 0 0 0.562634 1.21973 1.2658 0.970719
8 3.75 0 0 0.0453881 0.0377741 0.279042 4.84534 0.000192128 5.3207e-05 0 0 2.42488 1.01057 1.98556 0.566699 0.000927367 0.000257289 1.62806 2.57487 1.61336 2.31362
9 4.25 0.00159821 0.000568513 2.23329 2.42407 0.0776781 4.92836 0.0649818 0.0232026 0.0323804 0.0115343 1.06856 1.39124 3.12798 1.68106 0.0540289 0.0195073 1.40761 4.0793 1.65943 4.0872
10 4.75 0.0637549 0.0289155 2.24222 5.41616 0.0766463 5.03067 1.45218 0.669319 1.1721 0.533012 1.27812 1.95991 1.62976 2.40618 0.372882 0.18541 0.835961 5.19509 1.37635 5.92426
11 5.25 0.833348 0.481439 0.826852 6.76381 0.131119 5.24444 2.99544 2.29709 3.31426 2.33405 1.1 2.55766 0.697436 2.78518 0.949075 0.701141 0.910343 6.67917 1.13963 7.78216
12 5.75 2.21071 1.9213 0.744879 8.21992 0.323706 5.87738 2.5255 3.94312 2.87771 4.20971 0.630635 2.9687 0.424397 3.06179 1.39515 1.61047 1.00952 8.65313 0.719973 9.18995
13 6.25 1.902 3.38468 0.863785 10.2147 0.809599 7.74751 1.73902 5.28215 1.79182 5.58938 0.543796 3.38741 0.396786 3.36731 1.43305 2.71389 1.06253 11.1075 0.692735 10.7901
14 6.75 0.657832 3.97503 0.707358 12.12 1.93042 12.9482 0.851868 6.04716 0.826547 6.33163 0.841783 4.14336 0.591546 3.89853 1.2191 3.80868 1.05353 13.9459 0.946103 13.339
15 7.25 0.440552 4.43109 0.892259 14.8923 2.01039 19.1962 0.502352 6.56758 0.363776 6.70847 1.38021 5.57318 1.31391 5.25967 0.964614 4.80796 0.980135 16.992 1.08771 16.7195
16 7.75 0.551312 5.08322 1.20389 19.1664 1.02234 22.8267 0.347276 6.97866 0.254653 7.00989 1.35541 7.17759 1.67701 7.24477 0.894712 5.86704 1.05253 20.7296 1.12759 20.7237
17 8.25 0.857222 6.23218 1.08892 23.5471 0.659197 25.4792 0.346238 7.44305 0.269973 7.37201 1.14611 8.71486 1.29828 8.98617 0.973531 7.17287 1.07823 25.0683 1.14471 25.3299
18 8.75 1.89582 9.09042 1.19164 28.9395 0.800527 29.1026 0.428026 8.08882 0.354524 7.90692 0.958174 10.1605 0.849449 10.2678 1.09263 8.8214 1.04051 29.7779 1.10368 30.3255
19 9.25 1.55806 11.7156 1.11866 34.5966 1.31003 35.7291 0.798468 9.43511 0.600107 8.91873 0.844395 11.5842 0.790284 11.6002 1.13766 10.7396 0.985109 34.7609 0.947796 35.1196
20 9.75 0.888297 13.3783 1.03062 40.387 1.18815 42.4062 1.44473 12.1414 1.35754 11.4617 0.857504 13.1906 0.881314 13.2511 1.11221 12.823 0.882862 39.7223 0.834835 39.8112
36000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05648 0.314988 0.000684255 0.000204082
6 2.75 0 0 0 0 5.0921 2.26487 0 0 0 0 0 0 0 0 0 0 1.2456 0.869014 0.39216 0.174633
7 3.25 0 0 0 0 3.76582 4.60251 0 0 0 0 1.66847 0.34523 0.0823486 0.0170396 0 0 0.5589 1.21596 1.26406 0.959294
8 3.75 0 0 0.0426406 0.0352138 0.269831 4.8254 0.000161227 4.44606e-05 0.000156336 4.30029e-05 2.41399 1.00991 1.99024 0.565038 0.00230654 0.00063484 1.63177 2.56386 1.61547 2.29373
9 4.25 0.000463134 0.000163265 2.21217 2.38101 0.0679023 4.89742 0.067897 0.0240532 0.0312843 0.011105 1.04328 1.37876 3.12728 1.67069 0.0466956 0.0171421 1.39308 4.04141 1.66134 4.05582
10 4.75 0.0603142 0.0267741 2.24774 5.35759 0.0763899 4.99861 1.40926 0.646284 1.18818 0.535711 1.25392 1.93241 1.59533 2.37508 0.376207 0.183245 0.834546 5.14685 1.37627 5.87881
11 5.25 0.881415 0.501759 0.834281 6.70698 0.135528 5.21787 2.99666 2.26235 3.21854 2.27146 1.10465 2.52812 0.71453 2.76041 0.944797 0.692769 0.911419 6.62139 1.1424 7.72704
12 5.75 2.19369 1.91965 0.758146 8.17778 0.321721 5.84215 2.53603 3.9027 2.90345 4.14944 0.647915 2.94721 0.434372 3.04136 1.38801 1.59057 1.0095 8.58026 0.722658 9.12932
13 6.25 1.87092 3.34821 0.865471 10.1613 0.811873 7.70327 1.72137 5.21804 1.79354 5.51991 0.551371 3.36851 0.407877 3.35303 1.46701 2.71152 1.06136 11.0133 0.691565 10.7146
14 6.75 0.678321 3.9523 0.70966 12.0581 1.91379 12.82 0.867321 5.99098 0.852728 6.27986 0.843389 4.12014 0.596971 3.88505 1.22522 3.80345 1.05742 13.8404 0.944359 13.2395
15 7.25 0.434355 4.3985 0.889645 14.8013 2.02118 19.0537 0.508877 6.51413 0.371435 6.66171 1.36828 5.52683 1.2938 5.21517 0.956898 4.78718 0.987678 16.8866 1.08439 16.5839
16 7.75 0.549911 5.044 1.1876 18.9855 1.0275 22.6747 0.364073 6.94178 0.260398 6.9676 1.35766 7.12166 1.6684 7.17502 0.877416 5.81789 1.05014 20.5874 1.12633 20.5532
17 8.25 0.877748 6.21146 1.09429 23.3543 0.666639 25.3367 0.348468 7.40562 0.279701 7.3399 1.15384 8.65754 1.29808 8.9029 0.9694 7.10828 1.08403 24.9162 1.14445 25.1234
18 8.75 1.85891 8.99285 1.19168 28.7059 0.802643 28.9421 0.433935 8.05534 0.34895 7.86237 0.95726 10.0908 0.865395 10.1986 1.09804 8.75234 1.04027 29.589 1.10892 30.1045
19 9.25 1.55804 11.5979 1.12232 34.3383 1.29645 35.45 0.804729 9.40186 0.606521 8.87722 0.851438 11.5155 0.795983 11.5305 1.13473 10.651 0.980467 34.5107 0.952992 34.8883
20 9.75 0.893168 13.2571 1.03016 40.0819 1.185 42.0587 1.44501 12.0881 1.35057 11.3879 0.853671 13.1024 0.884204 13.1743 1.10162 12.6989 0.885634 39.4498 0.842992 39.5896
37000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.05782 0.313913 0.000681019 0.000202138
6 2.75 0 0 0 0 5.15928 2.28396 0 0 0 0 0 0 0 0 0 0 1.25284 0.86853 0.392873 0.174125
7 3.25 0 0 0 0 3.73042 4.58874 0 0 0 0 1.66898 0.343716 0.0783938 0.0161448 0 0 0.557798 1.21316 1.26696 0.956883
8 3.75 0 0 0.0456873 0.0375525 0.26263 4.80466 0 0 4.26634e-05 1.16618e-05 2.42247 1.00758 1.99665 0.563328 0.00120818 0.000330904 1.621 2.54586 1.61765 2.28683
9 4.25 0.00111622 0.000392128 2.20642 2.36623 0.0747132 4.88353 0.0586701 0.0206443 0.0399234 0.0140583 1.04096 1.37389 3.14291 1.66926 0.049217 0.0176494 1.40206 4.02596 1.66379 4.04322
10 4.75 0.0646658 0.028793 2.24373 5.32353 0.0697715 4.97552 1.3811 0.627585 1.16251 0.524942 1.24377 1.92047 1.58065 2.36389 0.378971 0.184199 0.831253 5.12184 1.37387 5.85446
11 5.25 0.881818 0.501749 0.835202 6.66807 0.140582 5.20188 2.97382 2.22376 3.2082 2.24693 1.10547 2.51382 0.702825 2.74113 0.976261 0.708193 0.904685 6.57861 1.13477 7.68172
12 5.75 2.23494 1.93949 0.755249 8.12635 0.320195 5.82028 2.54289 3.8608 2.86935 4.09415 0.646381 2.92995 0.430356 3.01818 1.37938 1.59619 1.0125 8.53408 0.718788 9.06994
13 6.25 1.83856 3.33675 0.88081 10.1355 0.81982 7.69075 1.73433 5.17981 1.81746 5.47635 0.548677 3.34723 0.410782 3.3306 1.4473 2.69691 1.0652 10.9644 0.693773 10.6528
14 6.75 0.659874 3.92164 0.70828 12.0198 1.91075 12.7754 0.864524 5.94667 0.871041 6.24898 0.84806 4.09947 0.606791 3.86883 1.22059 3.7796 1.05131 13.762 0.948774 13.1775
15 7.25 0.460473 4.39247 0.886311 14.7398 2.01083 18.948 0.512529 6.47109 0.366953 6.62446 1.36718 5.49841 1.2999 5.19891 0.975117 4.77736 0.988549 16.7965 1.08652 16.5128
16 7.75 0.556234 5.04233 1.19438 18.9281 1.03037 22.562 0.364556 6.89733 0.25399 6.92143 1.36328 7.0923 1.66643 7.14724 0.888264 5.81589 1.0541 20.4938 1.12844 20.4708
17 8.25 0.886117 6.21544 1.0888 23.2545 0.683705 25.2794 0.352414 7.36421 0.278375 7.29023 1.15217 8.61874 1.295 8.86293 0.957379 7.08425 1.08557 24.8084 1.14719 25.0304
18 8.75 1.81491 8.91818 1.18017 28.5295 0.806048 28.883 0.45869 8.04777 0.371322 7.84358 0.958859 10.0477 0.868047 10.1565 1.10349 8.72874 1.04678 29.4883 1.10542 29.9724
19 9.25 1.56804 11.5276 1.12464 34.147 1.28032 35.2796 0.825449 9.42246 0.625527 8.8853 0.85892 11.4781 0.793398 11.4778 1.12236 10.5979 0.979246 34.3808 0.952183 34.7296
20 9.75 0.892202 13.1772 1.04281 39.9339 1.17894 41.8236 1.44201 12.0905 1.35175 11.3864 0.856625 13.0631 0.887956 13.1207 1.10409 12.6407 0.889533 39.3183 0.841604 39.4011
38000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07332 0.316842 0.000923274 0.000272595
6 2.75 0 0 0 0 5.23482 2.30528 0 0 0 0 0 0 0 0 0 0 1.25451 0.869297 0.401764 0.177199
7 3.25 0 0 0 0 3.70346 4.58138 0 0 0 0 1.68771 0.34575 0.0801688 0.0164237 0 0 0.560857 1.21399 1.25263 0.947055
8 3.75 0 0 0.0455285 0.0372259 0.262016 4.79567 0 0 0 0 2.43802 1.01038 1.99691 0.56081 0.00186365 0.000508017 1.62539 2.5433 1.63563 2.28474
9 4.25 0.00253009 0.00088484 2.19547 2.34219 0.0745954 4.87401 0.0591131 0.0206917 0.0369216 0.0129242 1.0228 1.36841 3.15684 1.66583 0.0572426 0.0205452 1.39516 4.0084 1.6586 4.02647
10 4.75 0.0682738 0.0307085 2.25933 5.30446 0.0693834 4.965 1.36367 0.616816 1.20611 0.54017 1.23678 1.90907 1.57787 2.3556 0.369496 0.18207 0.82945 5.09618 1.37319 5.82733
11 5.25 0.913458 0.518073 0.832844 6.63819 0.141738 5.19204 2.9775 2.20662 3.18875 2.24276 1.11092 2.50222 0.695849 2.72713 0.954992 0.691975 0.90286 6.54238 1.14057 7.65429
12 5.75 2.22561 1.94231 0.760048 8.09804 0.329365 5.82482 2.52324 3.8225 2.83269 4.05681 0.636702 2.90997 0.432216 3.00393 1.37649 1.57348 1.00749 8.47797 0.720509 9.03853
13 6.25 1.83659 3.33076 0.874476 10.0823 0.808337 7.65944 1.77341 5.16416 1.81267 5.42817 0.548155 3.32467 0.415607 3.31835 1.46402 2.68107 1.06632 10.8981 0.695099 10.6161
14 6.75 0.63606 3.89159 0.712074 11.9668 1.92304 12.7499 0.852344 5.91623 0.895847 6.21864 0.85683 4.0807 0.605201 3.85235 1.24182 3.7768 1.05997 13.704 0.946759 13.1223
15 7.25 0.45809 4.35753 0.884767 14.6678 1.99857 18.8527 0.507478 6.43277 0.375173 6.60051 1.37607 5.48136 1.30322 5.17886 0.962654 4.75665 0.995374 16.7434 1.08398 16.4323
16 7.75 0.549291 4.99591 1.20445 18.8693 1.0281 22.4399 0.374409 6.86823 0.253585 6.89543 1.37128 7.07621 1.65827 7.10749 0.883185 5.78383 1.05664 20.4302 1.12536 20.3588
17 8.25 0.88346 6.15938 1.08187 23.1456 0.681051 25.1326 0.366828 7.35166 0.28444 7.2703 1.14645 8.58712 1.29944 8.82002 0.9783 7.07313 1.08455 24.7182 1.15286 24.9169
18 8.75 1.84073 8.88612 1.1843 28.4113 0.813878 28.7521 0.454442 8.02534 0.376329 7.82818 0.957128 10.006 0.873696 10.1152 1.08821 8.68633 1.0436 29.3594 1.11197 29.8621
19 9.25 1.55248 11.4562 1.11909 33.9718 1.29359 35.1812 0.820107 9.38398 0.623008 8.8603 0.850443 11.4149 0.798782 11.4385 1.12756 10.5543 0.977272 34.2164 0.956284 34.6148
20 9.75 0.888939 13.0911 1.04402 39.735 1.16443 41.6107 1.45845 12.0683 1.35592 11.3559 0.862482 13.0023 0.893223 13.0825 1.09937 12.5777 0.888448 39.122 0.84421 39.2762
39000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09467 0.320618 0.000775896 0.000227162
6 2.75 0 0 0 0 5.33504 2.33105 0 0 0 0 0 0 0 0 0 0 1.25636 0.869561 0.395113 0.172867
7 3.25 0 0 0 0 3.66307 4.56477 0 0 0 0 1.71855 0.349319 0.0793145 0.0161217 0 0 0.548135 1.20382 1.25702 0.939381
8 3.75 0 0 0.0429153 0.0348168 0.266604 4.7811 0 0 1.08213e-05 2.91545e-06 2.42415 1.00501 2.00581 0.55866 0.00240956 0.000651603 1.64499 2.53864 1.62144 2.2551
9 4.25 0.00281737 0.000978134 2.18734 2.31331 0.0750645 4.85931 0.0597479 0.0207485 0.0393383 0.0136669 1.02672 1.3616 3.14172 1.64981 0.0528747 0.0190175 1.38458 3.98126 1.67024 3.99536
10 4.75 0.0649159 0.0291152 2.26638 5.26161 0.0724752 4.95363 1.36376 0.612263 1.19086 0.530179 1.22465 1.89278 1.57943 2.33486 0.382851 0.185074 0.825622 5.05557 1.37531 5.78493
11 5.25 0.940409 0.526955 0.847046 6.60748 0.133232 5.16536 2.93466 2.16696 3.16242 2.20553 1.10871 2.48013 0.708521 2.71021 0.949541 0.688095 0.900802 6.48721 1.14386 7.60284
12 5.75 2.25296 1.95741 0.756969 8.05004 0.325276 5.7854 2.53739 3.77917 2.82612 4.00124 0.63683 2.88477 0.431504 2.98439 1.37596 1.56237 1.00963 8.41176 0.720885 8.977
13 6.25 1.77295 3.28731 0.863836 9.99486 0.813393 7.61708 1.76217 5.10194 1.82452 5.37079 0.555581 3.3018 0.412758 3.29422 1.45415 2.65392 1.06367 10.807 0.693814 10.5394
14 6.75 0.672036 3.87521 0.719892 11.8851 1.92529 12.6737 0.86643 5.86047 0.897947 6.1569 0.852489 4.04813 0.606199 3.82492 1.26116 3.75804 1.06292 13.5987 0.944816 13.0209
15 7.25 0.454647 4.33402 0.894719 14.5952 1.97989 18.6723 0.526368 6.39206 0.388802 6.54955 1.37956 5.44136 1.30097 5.13879 0.97791 4.74563 0.999153 16.6259 1.08584 16.3107
16 7.75 0.548938 4.96702 1.18538 18.6979 1.04344 22.2845 0.370262 6.81932 0.260856 6.85058 1.37132 7.02383 1.65408 7.04754 0.890805 5.77358 1.06033 20.2966 1.12549 20.207
17 8.25 0.883038 6.12082 1.08646 22.9589 0.69785 25.022 0.366468 7.29851 0.297071 7.23903 1.14879 8.52598 1.30473 8.75359 0.961306 7.0306 1.08526 24.5539 1.15335 24.7314
18 8.75 1.84153 8.82752 1.19034 28.21 0.816438 28.6246 0.469446 7.98902 0.374624 7.79005 0.966493 9.94755 0.880578 10.0488 1.08134 8.62108 1.04716 29.1746 1.11106 29.634
19 9.25 1.52263 11.3284 1.12812 33.7716 1.27103 34.8923 0.823937 9.34331 0.623645 8.81511 0.853419 11.3503 0.798199 11.3608 1.11731 10.4576 0.97815 33.998 0.958602 34.361
20 9.75 0.929391 13.0244 1.03279 39.4284 1.16617 41.2812 1.44113 11.9751 1.33244 11.2484 0.850576 12.9036 0.88813 12.9827 1.09979 12.466 0.885898 38.8514 0.848514 39.0096
40000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.10893 0.322587 0.000803647 0.000233722
6 2.75 0 0 0 0 5.40148 2.34403 0 0 0 0 0 0 0 0 0 0 1.26453 0.871345 0.39845 0.173147
7 3.25 0 0 0 0 3.64424 4.55113 0 0 0 0 1.74378 0.352035 0.078647 0.0158771 0.000147618 2.98834e-05 0.545236 1.20156 1.26102 0.936871
8 3.75 0 0 0.0429888 0.0346385 0.269073 4.76798 0 0 0.000154452 4.15452e-05 2.42768 1.00421 2.03936 0.563737 0.00143464 0.000415452 1.64419 2.52666 1.62503 2.24653
9 4.25 0.00249976 0.000861516 2.1888 2.29913 0.0681689 4.83853 0.0622635 0.0214781 0.0384669 0.0133127 1.00545 1.35103 3.12684 1.64232 0.0546642 0.0192704 1.38474 3.95964 1.66656 3.97115
10 4.75 0.0617845 0.0274592 2.25286 5.20989 0.0695613 4.92842 1.34434 0.600598 1.16706 0.516069 1.2266 1.87943 1.55974 2.31423 0.38003 0.182994 0.822619 5.02274 1.37155 5.74366
11 5.25 0.964788 0.534719 0.864909 6.5748 0.138634 5.14725 2.92617 2.14022 3.15795 2.17764 1.1107 2.46384 0.701486 2.68332 0.959148 0.687664 0.901232 6.44533 1.1406 7.54407
12 5.75 2.26786 1.96486 0.758012 8.00955 0.334873 5.78124 2.5545 3.7523 2.8053 3.94799 0.632702 2.86312 0.441768 2.96211 1.36747 1.55062 1.01284 8.36286 0.719385 8.90602
13 6.25 1.7483 3.2673 0.870314 9.95559 0.817879 7.61051 1.75359 5.05964 1.83152 5.31345 0.556682 3.27814 0.418582 3.27418 1.44619 2.62877 1.06342 10.7413 0.701402 10.4748
14 6.75 0.671421 3.85069 0.720798 11.8353 1.91328 12.6014 0.872669 5.81844 0.923671 6.11658 0.865317 4.03055 0.617892 3.81144 1.25594 3.72085 1.06292 13.5139 0.945133 12.9402
15 7.25 0.461938 4.3137 0.884186 14.4954 1.9836 18.5702 0.521221 6.34125 0.396647 6.51443 1.37482 5.40954 1.2861 5.10147 0.993066 4.71695 1.00172 16.5282 1.08764 16.213
16 7.75 0.558248 4.95304 1.19471 18.6021 1.03435 22.1267 0.380573 6.77743 0.267522 6.82105 1.37201 6.982 1.66009 7.00408 0.88821 5.73493 1.06184 20.1792 1.13083 20.1012
17 8.25 0.88136 6.09685 1.08446 22.8263 0.706655 24.8799 0.367132 7.25424 0.2959 7.20533 1.15218 8.47836 1.3125 8.70864 0.95525 6.9755 1.0907 24.4287 1.15073 24.5846
18 8.75 1.80611 8.73336 1.19101 28.0447 0.820736 28.4768 0.471509 7.94305 0.384668 7.76727 0.96527 9.88849 0.878175 9.99152 1.09481 8.57482 1.04803 29.0217 1.11562 29.4738
19 9.25 1.5503 11.2624 1.12228 33.5398 1.26976 34.6955 0.832879 9.30274 0.635127 8.80414 0.862351 11.2963 0.799749 11.2971 1.12196 10.4064 0.976018 33.8018 0.959696 34.1739
20 9.75 0.929138 12.9465 1.04204 39.2084 1.16066 41.0109 1.45724 11.9458 1.33042 11.2171 0.85248 12.8424 0.895038 12.9205 1.08667 12.3774 0.89032 38.6462 0.853027 38.8155
41000 20
1 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.37788e-06 2.42954e-07 0 0
5 2.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.10154 0.319267 0.000929471 0.000269436
6 2.75 0 0 0 0 5.45304 2.35779 0 0 0 0 0 0 0 0 0 0 1.27068 0.868689 0.408518 0.176907
7 3.25 0 0 0 0 3.63028 4.54841 0 0 0 0 1.73354 0.348689 0.0819352 0.0164798 6.16575e-05 1.23907e-05 0.55499 1.20359 1.25801 0.936034
8 3.75 0 0 0.0443812 0.0356278 0.261694 4.75855 4.08255e-05 1.09329e-05 0 0 2.44569 1.00332 2.04303 0.563332 0.00119573 0.000332362 1.64106 2.52135 1.62686 2.2424
9 4.25 0.00306952 0.00105394 2.18331 2.28622 0.0712499 4.83202 0.0610129 0.020981 0.038433 0.0132085 1.01539 1.3523 3.12393 1.63699 0.0500732 0.0175415 1.3981 3.96289 1.66421 3.9583
10 4.75 0.081386 0.0359548 2.26087 5.19671 0.0700635 4.92223 1.3455 0.598495 1.16771 0.514414 1.23178 1.88099 1.56983 2.31078 0.375588 0.17875 0.822222 5.02161 1.36846 5.72038
11 5.25 0.974149 0.546271 0.862454 6.55278 0.138132 5.13948 2.95946 2.14996 3.16465 2.17345 1.10021 2.45776 0.688979 2.67197 0.96704 0.685707 0.899465 6.43622 1.14008 7.51341
12 5.75 2.23962 1.95347 0.767913 8.00094 0.338155 5.77735 2.53734 3.74539 2.79027 3.92792 0.629771 2.85375 0.435807 2.946 1.37389 1.54958 1.00303 8.32827 0.724585 8.88021
13 6.25 1.77121 3.26817 0.865114 9.92833 0.811674 7.58609 1.75124 5.04623 1.83731 5.2927 0.544323 3.25808 0.427435 3.2635 1.44713 2.62452 1.06086 10.6923 0.702826 10.4464
14 6.75 0.663055 3.84218 0.715872 11.7885 1.90632 12.5407 0.845031 5.77831 0.914712 6.08514 0.863763 4.0064 0.623426 3.80359 1.26045 3.7165 1.0638 13.4572 0.947167 12.9081
15 7.25 0.458584 4.30017 0.893947 14.468 1.98494 18.4919 0.526161 6.30415 0.396501 6.48138 1.38796 5.39351 1.2949 5.0977 0.984895 4.70078 1.00411 16.4677 1.08561 16.163
16 7.75 0.557083 4.93587 1.18383 18.5226 1.05099 22.0924 0.3859 6.74482 0.270061 6.78978 1.38172 6.97134 1.64963 6.98147 0.885946 5.71248 1.06584 20.119 1.12692 20.0236
17 8.25 0.86628 6.05601 1.0882 22.7458 0.709322 24.8459 0.37996 7.23648 0.305806 7.18547 1.13907 8.44525 1.30075 8.66462 0.96156 6.95672 1.09107 24.3545 1.15385 24.5027
18 8.75 1.81375 8.69406 1.18978 27.9399 0.80999 28.3828 0.473256 7.92531 0.394983 7.76037 0.972073 9.86014 0.884874 9.95256 1.09626 8.55236 1.04677 28.9253 1.11563 29.3742
